=,221.204.119.179,2016-12-23 20:54,proxy,watcherlab,中国-山西-太原-联通,CN,1,9797,[]
=,61.152.81.193,2016-12-23 20:36,proxy,watcherlab,中国-上海-上海-电信,CN,1,9100,[]
=,125.40.26.166,2016-12-23 20:27,proxy,watcherlab,中国-河南-郑州-联通,CN,1,9797,[]
=,125.33.254.56,2016-12-23 20:09,proxy,watcherlab,中国-北京-北京-联通,CN,1,9000,[]
=,27.46.50.169,2016-12-23 19:54,proxy,watcherlab,中国-广东-深圳-联通,CN,1,9797,[]
=,222.85.2.12,2016-12-23 19:09,proxy,watcherlab,中国-河南-许昌-电信,CN,1,8080,[]
=,49.141.80.60,2016-12-23 18:54,proxy,watcherlab,中国-吉林-长春-吉林建筑工程学院-教育网,CN,1,808,[]
=,58.252.73.6,2016-12-23 18:18,proxy,watcherlab,中国-广东-佛山-联通,CN,1,9090,[]
=,113.18.193.11,2016-12-23 18:09,proxy,watcherlab,中国-福建-福州-电信,CN,1,80,[]
=,115.200.186.155,2016-12-23 18:09,proxy,watcherlab,中国-浙江-杭州-电信,CN,1,8123,[]
=,221.1.201.142,2016-12-23 18:00,proxy,watcherlab,中国-山东-菏泽-联通,CN,1,9999,[]
=,113.99.181.126,2016-12-23 17:46,proxy,watcherlab,中国-广东-东莞-电信,CN,1,9797,[]
=,14.211.56.243,2016-12-23 17:45,proxy,watcherlab,中国-广东-中山-电信,CN,1,9797,[]
=,121.10.234.15,2016-12-23 17:27,proxy,watcherlab,中国-广东-肇庆-电信,CN,1,3128,[]
=,113.66.147.166,2016-12-23 16:55,proxy,watcherlab,中国-广东-广州-电信,CN,1,9999,[]
=,116.23.155.189,2016-12-23 16:45,proxy,watcherlab,中国-广东-广州-电信,CN,1,9797,[]
=,1.198.42.226,2016-12-23 16:45,proxy,watcherlab,中国-河南-商丘-电信,CN,1,9797,[]
=,219.132.232.246,2016-12-23 16:36,proxy,watcherlab,中国-广东-东莞-电信,CN,1,9797,[]
=,113.83.236.227,2016-12-23 16:27,proxy,watcherlab,中国-广东-惠州-电信,CN,1,9797,[]
=,14.154.136.29,2016-12-23 16:27,proxy,watcherlab,中国-广东-深圳-电信,CN,1,9797,[]
=,121.34.9.108,2016-12-23 16:27,proxy,watcherlab,中国-广东-深圳-电信,CN,1,9797,[]
=,123.57.147.55,2016-12-23 16:18,proxy,watcherlab,中国-北京-北京-阿里云/电信/联通/移动/铁通/教育网,CN,1,8888,[]
=,124.88.67.81,2016-12-23 16:10,proxy,watcherlab,中国-新疆-乌鲁木齐-联通,CN,1,80,[]
=,14.114.240.243,2016-12-23 16:09,proxy,watcherlab,中国-广东-中山-电信,CN,1,9797,[]
=,171.36.212.99,2016-12-23 15:54,proxy,watcherlab,中国-广西-南宁-联通,CN,1,9797,[]
=,171.36.212.197,2016-12-23 15:54,proxy,watcherlab,中国-广西-南宁-联通,CN,1,9797,[]
=,211.67.189.89,2016-12-23 15:45,proxy,watcherlab,中国-河南-许昌-许昌学院-教育网,CN,1,8998,[]
=,113.79.75.176,2016-12-23 15:00,proxy,watcherlab,中国-广东-东莞-电信,CN,1,9797,[]
=,61.163.39.70,2016-12-23 14:46,proxy,watcherlab,中国-河南-信阳-联通,CN,1,9999,[]
=,183.173.192.83,2016-12-23 14:45,proxy,watcherlab,中国-北京-北京-清华大学-教育网,CN,1,8123,[]
=,218.75.116.58,2016-12-23 14:45,proxy,watcherlab,中国-浙江-绍兴-电信,CN,1,9999,[]
=,218.66.253.144,2016-12-23 14:31,proxy,watcherlab,中国-福建-莆田-电信,CN,1,8800,[]
